STATISTIC Label,Year,Country,Sex,Origin or Destination,UNIT,VALUE,MigrationDirection,Total Migration
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,0.1712618355844841,1,2.3888233906406864
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,-0.40900836886509184,0,0.8085531861911104
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,-0.4025609221489854,0,0.8150006329072168
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,-0.23492730753021906,1,1.9826342475259833
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,-0.3832185820006662,0,0.8343429730555361
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,-0.36387624185234707,0,0.8536853132038551
Estimated Migration (Persons in April),1.2175615550562022,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,-0.17045284036915506,1,2.047108714687047
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Both sexes,Net migration,Thousand,0.09389247499120734,0,1.405112611205579
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.14547204872005848,0,1.45669218493443
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.8160065071951241,1,3.1272266434094957
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Male,Net migration,Thousand,-0.28650688125907026,0,1.0247132549553013
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.20913752066579344,0,1.1020826155485781
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Male,Immigrants: All origins,Thousand,0.08099758155899447,1,2.392217717773366
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Female,Net migration,Thousand,-0.19624262723358063,0,1.114977508980791
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Female,Emigrants: All destinations,Thousand,-0.22203241409800625,0,1.0891877221163653
Estimated Migration (Persons in April),1.3112201362143716,United Kingdom (1),Female,Immigrants: All origins,Thousand,0.15836694215227134,1,2.4695870783666427
Estimated Migration (Persons in April),1.3112201362143716,United States,Both sexes,Net migration,Thousand,-0.4734828360261559,0,0.8377373001882158
Estimated Migration (Persons in April),1.3112201362143716,United States,Both sexes,Emigrants: All destinations,Thousand,-0.24782220096243188,0,1.0633979352519398
Estimated Migration (Persons in April),1.3112201362143716,United States,Both sexes,Immigrants: All origins,Thousand,-0.14466305350472944,1,2.166557082709642
Estimated Migration (Persons in April),1.3112201362143716,United States,Male,Net migration,Thousand,-0.5572996433355389,0,0.7539204928788327
Estimated Migration (Persons in April),1.3112201362143716,United States,Male,Emigrants: All destinations,Thousand,-0.37032368856845344,0,0.9408964476459182
Estimated Migration (Persons in April),1.3112201362143716,United States,Male,Immigrants: All origins,Thousand,-0.35098134842013423,1,1.9602387877942373
Estimated Migration (Persons in April),1.3112201362143716,United States,Female,Net migration,Thousand,-0.492825176174475,0,0.8183949600398965
Estimated Migration (Persons in April),1.3112201362143716,United States,Female,Emigrants: All destinations,Thousand,-0.4541404958778366,0,0.857079640336535
Estimated Migration (Persons in April),1.3112201362143716,United States,Female,Immigrants: All origins,Thousand,-0.37032368856845344,1,1.940896447645918
Estimated Migration (Persons in April),1.3112201362143716,Canada,Both sexes,Net migration,Thousand,-0.7120383645220926,0,0.599181771692279
Estimated Migration (Persons in April),1.3112201362143716,Canada,Both sexes,Emigrants: All destinations,Thousand,-0.2736119878268574,0,1.0376081483875141
Estimated Migration (Persons in April),1.3112201362143716,Canada,Both sexes,Immigrants: All origins,Thousand,-0.40900836886509184,1,1.9022117673492798
Estimated Migration (Persons in April),1.3112201362143716,Canada,Male,Net migration,Thousand,-0.621774110496603,0,0.6894460257177686
Estimated Migration (Persons in April),1.3112201362143716,Canada,Male,Emigrants: All destinations,Thousand,-0.4347981557295174,0,0.8764219804848542
Estimated Migration (Persons in April),1.3112201362143716,Canada,Male,Immigrants: All origins,Thousand,-0.47993028274226224,1,1.8312898534721094
Estimated Migration (Persons in April),1.3112201362143716,Canada,Female,Net migration,Thousand,-0.6669062375093479,0,0.6443138987050238
Estimated Migration (Persons in April),1.3112201362143716,Canada,Female,Emigrants: All destinations,Thousand,-0.41545581558119826,0,0.8957643206331733
Estimated Migration (Persons in April),1.3112201362143716,Canada,Female,Immigrants: All origins,Thousand,-0.5057200696066878,1,1.8055000666076837
Estimated Migration (Persons in April),1.3112201362143716,Australia,Both sexes,Net migration,Thousand,-0.5766419834838582,0,0.7345781527305134
Estimated Migration (Persons in April),1.3112201362143716,Australia,Both sexes,Emigrants: All destinations,Thousand,-0.17045284036915506,0,1.1407672958452166
Estimated Migration (Persons in April),1.3112201362143716,Australia,Both sexes,Immigrants: All origins,Thousand,-0.17045284036915506,1,2.1407672958452166
Estimated Migration (Persons in April),1.3112201362143716,Australia,Male,Net migration,Thousand,-0.5121675163227942,0,0.7990526198915774
Estimated Migration (Persons in April),1.3112201362143716,Australia,Male,Emigrants: All destinations,Thousand,-0.39611347543287906,0,0.9151066607814926
Estimated Migration (Persons in April),1.3112201362143716,Australia,Male,Immigrants: All origins,Thousand,-0.3316390082718151,1,1.9795811279425566
Estimated Migration (Persons in April),1.3112201362143716,Australia,Female,Net migration,Thousand,-0.6411164506449222,0,0.6701036855694494
Estimated Migration (Persons in April),1.3112201362143716,Australia,Female,Emigrants: All destinations,Thousand,-0.35098134842013423,0,0.9602387877942373
Estimated Migration (Persons in April),1.3112201362143716,Australia,Female,Immigrants: All origins,Thousand,-0.41545581558119826,1,1.8957643206331733
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Both sexes,Net migration,Thousand,0.8611386342078688,0,2.1723587704222407
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.2034990691650161,0,1.5147192053793876
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Both sexes,Immigrants: All origins,Thousand,1.6412796868567432,1,3.952499823071115
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Male,Net migration,Thousand,0.2873158764743993,0,1.5985360126887709
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.2155849673818999,0,1.0956351688324717
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Male,Immigrants: All origins,Thousand,0.6483728925763577,1,2.9595930287907293
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Female,Net migration,Thousand,-0.00281922575038865,0,1.3084009104639829
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.15755794693694225,0,1.1536621892774295
Estimated Migration (Persons in April),1.3112201362143716,Other countries (23),Female,Immigrants: All origins,Thousand,0.41626481079652733,1,2.727484947010899
Estimated Migration (Persons in April),1.3112201362143716,All countries,Both sexes,Net migration,Thousand,2.2602345716029575,0,3.5714547078173293
Estimated Migration (Persons in April),1.3112201362143716,All countries,Both sexes,Emigrants: All destinations,Thousand,2.84695222276864,0,4.158172358983012
Estimated Migration (Persons in April),1.3112201362143716,All countries,Both sexes,Immigrants: All origins,Thousand,5.683828777855455,1,7.995048914069827
Estimated Migration (Persons in April),1.3112201362143716,All countries,Male,Net migration,Thousand,0.8482437407756561,0,2.159463876990028
Estimated Migration (Persons in April),1.3112201362143716,All countries,Male,Emigrants: All destinations,Thousand,1.157721183148763,0,2.4689413193631347
Estimated Migration (Persons in April),1.3112201362143716,All countries,Male,Immigrants: All origins,Thousand,2.5826069074082776,1,4.893827043622649
Estimated Migration (Persons in April),1.3112201362143716,All countries,Female,Net migration,Thousand,0.8353488473434432,0,2.146568983557815
Estimated Migration (Persons in April),1.3112201362143716,All countries,Female,Emigrants: All destinations,Thousand,1.1125890561360183,0,2.42380919235039
Estimated Migration (Persons in April),1.3112201362143716,All countries,Female,Immigrants: All origins,Thousand,2.52457988696332,1,4.835800023177692
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.22847986081411262,0,1.082740275400259
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,0.0745501348428881,0,1.3857702710572597
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,0.4227122575126337,1,2.733932393727005
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.4670353893100494,0,0.8441847469043222
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.22203241409800625,0,1.0891877221163653
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.11242581992419745,1,2.198794316290174
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.33808645498792145,0,0.9731336812264502
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.2800594345429639,0,1.0311607016714077
Estimated Migration (Persons in April),1.3112201362143716,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.04150390604702702,1,2.2697162301673446
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,-0.17045284036915506,0,1.1407672958452166
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,-0.33808645498792145,0,0.9731336812264502
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,0.06810268812678172,1,2.3793228243411533
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,-0.4541404958778366,0,0.857079640336535
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,-0.4541404958778366,0,0.857079640336535
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,-0.3316390082718151,1,1.9795811279425566
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,-0.2929543279751766,0,1.018265808239195
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,-0.46058794259394303,0,0.8506321936204286
Estimated Migration (Persons in April),1.3112201362143716,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,-0.17690028708526145,1,2.13431984912911
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Both sexes,Net migration,Thousand,-0.06729369291145265,0,1.3375850244610883
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.04876034797846248,0,1.4536390653510034
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.5581086385508681,1,2.962987355923409
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Male,Net migration,Thousand,-0.3251915615557086,0,1.0796871558168324
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.28650688125907026,0,1.1183718361134707
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Male,Immigrants: All origins,Thousand,-0.03505645933092065,1,2.36982225804162
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Female,Net migration,Thousand,-0.31874411483960224,0,1.0861346025329388
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Female,Emigrants: All destinations,Thousand,-0.24137475424632543,0,1.1635039631262156
Estimated Migration (Persons in April),1.404878717372541,United Kingdom (1),Female,Immigrants: All origins,Thousand,0.01652311439793048,1,2.4214018317704715
Estimated Migration (Persons in April),1.404878717372541,United States,Both sexes,Net migration,Thousand,-0.5315098564711135,0,0.8733688609014275
Estimated Migration (Persons in April),1.404878717372541,United States,Both sexes,Emigrants: All destinations,Thousand,-0.23492730753021906,0,1.169951409842322
Estimated Migration (Persons in April),1.404878717372541,United States,Both sexes,Immigrants: All origins,Thousand,-0.18979518051747427,1,2.215083536855067
Estimated Migration (Persons in April),1.404878717372541,United States,Male,Net migration,Thousand,-0.5572996433355389,0,0.8475790740370021
Estimated Migration (Persons in April),1.404878717372541,United States,Male,Emigrants: All destinations,Thousand,-0.4025609221489854,0,1.0023177952235556
Estimated Migration (Persons in April),1.404878717372541,United States,Male,Immigrants: All origins,Thousand,-0.3832185820006662,1,2.021660135371875
Estimated Migration (Persons in April),1.404878717372541,United States,Female,Net migration,Thousand,-0.5508521966194326,0,0.8540265207531084
Estimated Migration (Persons in April),1.404878717372541,United States,Female,Emigrants: All destinations,Thousand,-0.40900836886509184,0,0.9958703485074492
Estimated Migration (Persons in April),1.404878717372541,United States,Female,Immigrants: All origins,Thousand,-0.3832185820006662,1,2.021660135371875
Estimated Migration (Persons in April),1.404878717372541,Canada,Both sexes,Net migration,Thousand,-0.5766419834838582,0,0.8282367338886828
Estimated Migration (Persons in April),1.404878717372541,Canada,Both sexes,Emigrants: All destinations,Thousand,-0.37677113528455985,0,1.0281075820879813
Estimated Migration (Persons in April),1.404878717372541,Canada,Both sexes,Immigrants: All origins,Thousand,-0.37677113528455985,1,2.0281075820879813
Estimated Migration (Persons in April),1.404878717372541,Canada,Male,Net migration,Thousand,-0.5637470900516455,0,0.8411316273208955
Estimated Migration (Persons in April),1.404878717372541,Canada,Male,Emigrants: All destinations,Thousand,-0.4863777294583686,0,0.9185009879141723
Estimated Migration (Persons in April),1.404878717372541,Canada,Male,Immigrants: All origins,Thousand,-0.4734828360261559,1,1.9313958813463852
Estimated Migration (Persons in April),1.404878717372541,Canada,Female,Net migration,Thousand,-0.5895368769160709,0,0.8153418404564701
Estimated Migration (Persons in April),1.404878717372541,Canada,Female,Emigrants: All destinations,Thousand,-0.4670353893100494,0,0.9378433280624916
Estimated Migration (Persons in April),1.404878717372541,Canada,Female,Immigrants: All origins,Thousand,-0.47993028274226224,1,1.9249484346302788
Estimated Migration (Persons in April),1.404878717372541,Australia,Both sexes,Net migration,Thousand,-0.4347981557295174,0,0.9700805616430236
Estimated Migration (Persons in April),1.404878717372541,Australia,Both sexes,Emigrants: All destinations,Thousand,-0.2155849673818999,0,1.189293749990641
Estimated Migration (Persons in April),1.404878717372541,Australia,Both sexes,Immigrants: All origins,Thousand,-0.07374113962755909,1,2.3311375777449816
Estimated Migration (Persons in April),1.404878717372541,Australia,Male,Net migration,Thousand,-0.525062409755007,0,0.879816307617534
Estimated Migration (Persons in April),1.404878717372541,Australia,Male,Emigrants: All destinations,Thousand,-0.4025609221489854,0,1.0023177952235556
Estimated Migration (Persons in April),1.404878717372541,Australia,Male,Immigrants: All origins,Thousand,-0.35098134842013423,1,2.0538973689524065
Estimated Migration (Persons in April),1.404878717372541,Australia,Female,Net migration,Thousand,-0.4863777294583686,0,0.9185009879141723
Estimated Migration (Persons in April),1.404878717372541,Australia,Female,Emigrants: All destinations,Thousand,-0.38966602871677264,0,1.0152126886557684
Estimated Migration (Persons in April),1.404878717372541,Australia,Female,Immigrants: All origins,Thousand,-0.29940177469128304,1,2.105476942681258
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Both sexes,Net migration,Thousand,1.2093007568776144,0,2.6141794742501556
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,-0.01571411918260152,0,1.3891645981899394
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Both sexes,Immigrants: All origins,Thousand,1.7702286211788711,1,4.175107338551412
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Male,Net migration,Thousand,0.2937633231905057,0,1.6986420405630467
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.28650688125907026,0,1.1183718361134707
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Male,Immigrants: All origins,Thousand,0.5838984254152937,1,2.9887771427878347
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Female,Net migration,Thousand,0.33889545020325046,0,1.7437741675757914
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.30584922140738946,0,1.0990294959651514
Estimated Migration (Persons in April),1.404878717372541,Other countries (23),Female,Immigrants: All origins,Thousand,0.6096882122797191,1,3.0145669296522604
Estimated Migration (Persons in April),1.404878717372541,All countries,Both sexes,Net migration,Thousand,2.3053666986157024,0,3.7102454159882434
Estimated Migration (Persons in April),1.404878717372541,All countries,Both sexes,Emigrants: All destinations,Thousand,2.705108395014299,0,4.10998711238684
Estimated Migration (Persons in April),1.404878717372541,All countries,Both sexes,Immigrants: All origins,Thousand,5.5871170771138585,1,7.9919957944863995
Estimated Migration (Persons in April),1.404878717372541,All countries,Male,Net migration,Thousand,0.8095590604790177,0,2.2144377778515585
Estimated Migration (Persons in April),1.404878717372541,All countries,Male,Emigrants: All destinations,Thousand,1.0610094824071672,0,2.465888199779708
Estimated Migration (Persons in April),1.404878717372541,All countries,Male,Immigrants: All origins,Thousand,2.447210526370043,1,4.852089243742585
Estimated Migration (Persons in April),1.404878717372541,All countries,Female,Net migration,Thousand,0.9191656546528264,0,2.3240443720253676
Estimated Migration (Persons in April),1.404878717372541,All countries,Female,Emigrants: All destinations,Thousand,1.0674569291232736,0,2.4723356464958144
Estimated Migration (Persons in April),1.404878717372541,All countries,Female,Immigrants: All origins,Thousand,2.5632645672599583,1,4.968143284632499
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Net migration,Thousand,-0.26716454111075105,0,1.13771417626179
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Emigrants: All destinations,Thousand,0.11323481513952648,0,1.5181135325120674
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Both sexes,Immigrants: All origins,Thousand,0.4227122575126337,1,2.8275909748851746
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Net migration,Thousand,-0.4412456024456239,0,0.9636331149269171
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Emigrants: All destinations,Thousand,-0.22203241409800625,0,1.1828463032745347
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Male,Immigrants: All origins,Thousand,-0.08663603305977188,1,2.318242684312769
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Net migration,Thousand,-0.4025609221489854,0,1.0023177952235556
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Emigrants: All destinations,Thousand,-0.24137475424632543,0,1.1635039631262156
Estimated Migration (Persons in April),1.404878717372541,EU14 excl Irl (UK & Ireland),Female,Immigrants: All origins,Thousand,-0.06729369291145265,1,2.337585024461088
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Net migration,Thousand,-0.492825176174475,0,0.9120535411980659
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Emigrants: All destinations,Thousand,-0.06729369291145265,0,1.3375850244610883
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Both sexes,Immigrants: All origins,Thousand,0.01652311439793048,1,2.4214018317704715
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Net migration,Thousand,-0.5315098564711135,0,0.8733688609014275
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Emigrants: All destinations,Thousand,-0.3122966681234959,0,1.092582049249045
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Male,Immigrants: All origins,Thousand,-0.26716454111075105,1,2.13771417626179
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Net migration,Thousand,-0.5379573031872199,0,0.8669214141853211
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Emigrants: All destinations,Thousand,-0.3316390082718151,0,1.073239709100726
Estimated Migration (Persons in April),1.404878717372541,EU15 to EU27 (accession countries joined post 2004),Female,Immigrants: All origins,Thousand,-0.2929543279751766,1,2.1119243893973643
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Both sexes,Net migration,Thousand,-0.3122966681234959,0,1.1862406304072146
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Both sexes,Emigrants: All destinations,Thousand,0.5581086385508681,0,2.0566459370815786
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Both sexes,Immigrants: All origins,Thousand,0.8224539539112304,1,3.320991252441941
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Male,Net migration,Thousand,-0.3574287951362406,0,1.1411085033944697
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Male,Emigrants: All destinations,Thousand,-0.04795135276313352,0,1.450585945767577
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Male,Immigrants: All origins,Thousand,0.1712618355844841,1,2.6697991341151948
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Female,Net migration,Thousand,-0.5315098564711135,0,0.9670274420595969
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Female,Emigrants: All destinations,Thousand,0.029418007830143346,0,1.5279553063608537
Estimated Migration (Persons in April),1.4985372985307104,United Kingdom (1),Female,Immigrants: All origins,Thousand,0.0745501348428881,1,2.5730874333735985
Estimated Migration (Persons in April),1.4985372985307104,United States,Both sexes,Net migration,Thousand,-0.37677113528455985,0,1.1217661632461504
Estimated Migration (Persons in April),1.4985372985307104,United States,Both sexes,Emigrants: All destinations,Thousand,-0.4219032622973046,0,1.0766340362334057
Estimated Migration (Persons in April),1.4985372985307104,United States,Both sexes,Immigrants: All origins,Thousand,-0.22203241409800625,1,2.276504884432704
Estimated Migration (Persons in April),1.4985372985307104,United States,Male,Net migration,Thousand,-0.5057200696066878,0,0.9928172289240226
Estimated Migration (Persons in April),1.4985372985307104,United States,Male,Emigrants: All destinations,Thousand,-0.49927262289058144,0,0.9992646756401289
Estimated Migration (Persons in April),1.4985372985307104,United States,Male,Immigrants: All origins,Thousand,-0.42835070901341105,1,2.0701865895172995
Estimated Migration (Persons in April),1.4985372985307104,United States,Female,Net migration,Thousand,-0.44769304916173025,0,1.0508442493689802
Estimated Migration (Persons in April),1.4985372985307104,United States,Female,Emigrants: All destinations,Thousand,-0.49927262289058144,0,0.9992646756401289
Estimated Migration (Persons in April),1.4985372985307104,United States,Female,Immigrants: All origins,Thousand,-0.37032368856845344,1,2.128213609962257
Estimated Migration (Persons in April),1.4985372985307104,Canada,Both sexes,Net migration,Thousand,-0.29940177469128304,0,1.1991355238394275
Estimated Migration (Persons in April),1.4985372985307104,Canada,Both sexes,Emigrants: All destinations,Thousand,-0.4670353893100494,0,1.031501909220661
Estimated Migration (Persons in April),1.4985372985307104,Canada,Both sexes,Immigrants: All origins,Thousand,-0.18979518051747427,1,2.308742118013236
Estimated Migration (Persons in April),1.4985372985307104,Canada,Male,Net migration,Thousand,-0.3832185820006662,0,1.1153187165300442
Estimated Migration (Persons in April),1.4985372985307104,Canada,Male,Emigrants: All destinations,Thousand,-0.5379573031872199,0,0.9605799953434905
Estimated Migration (Persons in April),1.4985372985307104,Canada,Male,Immigrants: All origins,Thousand,-0.34453390170402787,1,2.1540033968266825
Estimated Migration (Persons in April),1.4985372985307104,Canada,Female,Net migration,Thousand,-0.492825176174475,0,1.0057121223562353
Estimated Migration (Persons in April),1.4985372985307104,Canada,Female,Emigrants: All destinations,Thousand,-0.5057200696066878,0,0.9928172289240226
Estimated Migration (Persons in April),1.4985372985307104,Canada,Female,Immigrants: All origins,Thousand,-0.4219032622973046,1,2.076634036233406
Estimated Migration (Persons in April),1.4985372985307104,Australia,Both sexes,Net migration,Thousand,-0.36387624185234707,0,1.1346610566783633
Estimated Migration (Persons in April),1.4985372985307104,Australia,Both sexes,Emigrants: All destinations,Thousand,-0.41545581558119826,0,1.0830814829495121
Estimated Migration (Persons in April),1.4985372985307104,Australia,Both sexes,Immigrants: All origins,Thousand,-0.20269007394968708,1,2.2958472245810233
Estimated Migration (Persons in April),1.4985372985307104,Australia,Male,Net migration,Thousand,-0.4734828360261559,0,1.0250544625045546
Estimated Migration (Persons in April),1.4985372985307104,Australia,Male,Emigrants: All destinations,Thousand,-0.5186149630389006,0,0.9799223354918097
Estimated Migration (Persons in April),1.4985372985307104,Australia,Male,Immigrants: All origins,Thousand,-0.41545581558119826,1,2.0830814829495123
Estimated Migration (Persons in April),1.4985372985307104,Australia,Female,Net migration,Thousand,-0.4670353893100494,0,1.031501909220661
Estimated Migration (Persons in April),1.4985372985307104,Australia,Female,Emigrants: All destinations,Thousand,-0.4734828360261559,0,1.0250544625045546
Estimated Migration (Persons in April),1.4985372985307104,Australia,Female,Immigrants: All origins,Thousand,-0.36387624185234707,1,2.1346610566783633
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Both sexes,Net migration,Thousand,-0.19624262723358063,0,1.3022946712971297
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Both sexes,Emigrants: All destinations,Thousand,0.2292888560294417,0,1.727826154560152
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Both sexes,Immigrants: All origins,Thousand,0.6096882122797191,1,3.1082255108104295
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Male,Net migration,Thousand,-0.5057200696066878,0,0.9928172289240226
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Male,Emigrants: All destinations,Thousand,-0.12532071335641026,0,1.3732165851743001
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Male,Immigrants: All origins,Thousand,-0.05439879947923989,1,2.4441384990514705
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Female,Net migration,Thousand,-0.26716454111075105,0,1.2313727574199593
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Female,Emigrants: All destinations,Thousand,-0.22203241409800625,0,1.276504884432704
Estimated Migration (Persons in April),1.4985372985307104,Other countries (23),Female,Immigrants: All origins,Thousand,0.08744502827510096,1,2.5859823268058113
Estimated Migration (Persons in April),1.4985372985307104,All countries,Both sexes,Net migration,Thousand,0.8289014006273369,0,2.3274386991580474
Estimated Migration (Persons in April),1.4985372985307104,All countries,Both sexes,Emigrants: All destinations,Thousand,2.7953726490397885,0,4.293909947570499
Estimated Migration (Persons in April),1.4985372985307104,All countries,Both sexes,Immigrants: All origins,Thousand,4.200916033150983,1,6.699453331681693
Estimated Migration (Persons in April),1.4985372985307104,All countries,Male,Net migration,Thousand,0.11968226185563297,0,1.6182195603863434
Estimated Migration (Persons in April),1.4985372985307104,All countries,Male,Emigrants: All destinations,Thousand,1.0610094824071672,0,2.5595467809378776
Estimated Migration (Persons in April),1.4985372985307104,All countries,Male,Immigrants: All origins,Thousand,1.7573337277466585,1,4.255871026277369
